Timestamp_ms,SSID,BSSID,RSSI,Channel,SequenceNumber,BeaconInterval,BeaconTimestamp,Encryption,Privacy,ShortPreamble,ShortSlot,RateCount,SupportedRates,ExtRateCount,DSChannel,CountryCode,HasHT,HTChannelWidth,HTStreams,HasExtCap,OUI,VendorName,IsHidden,FrameLength,is_rogue,_rogue_type,SSID_Length,EmptySSID,BSSID_LocalAdmin,Timestamp_Ratio,UnusualChannel,Is_WEP,Is_Open,LowSeqNumber,LowTSF
1568034,Villa41,98:BA:5F:F1:E1:6C,-88,10,49,100,9293668.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,DE,1,40,2,1,98:BA:5F,Unknown,0,452,1,tsf_reset,7,0,0,5.926951885640308,1,0,0,1,1
277197,advikasarah,48:55:5E:2C:71:FA,-70,10,100,100,803191296415.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284,0,legitimate,11,0,0,2897536.4050786803,1,0,0,0,0
76417,JVACT5G,F2:A7:31:F9:68:16,-81,1,40,100,5711490.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237,1,tsf_reset,7,0,2,74.7401135858044,0,0,0,1,1
44901,ACT103620300345,02:5F:67:F6:E5:A4,-78,5,3871,100,3068747.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,02:5F:67,Unknown,0,245,1,local_admin_bssid,15,0,2,68.34321411073003,1,0,0,0,1
299737,,42:64:CF:3B:19:42,-91,9,4039,100,804133171587.0,WEP,1,1,1,0,,0,0,,0,0,0,0,42:64:CF,Unknown,0,326,0,legitimate,0,1,2,2682786.8724919762,1,1,0,0,0
126636,ACT-ai_103784061836,0C:EF:15:FD:BE:8F,-89,6,2776,100,803971994022.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,5,DE,1,20,2,1,0C:EF:15,Unknown,0,369,0,legitimate,19,0,0,6348634.238192629,0,0,0,0,0
913400,,9C:A2:F4:70:C6:0B,-78,6,2267,100,6258724.0,WEP,1,0,0,0,,0,0,,0,0,0,0,9C:A2:F4,Unknown,1,378,1,hidden_ssid,0,1,0,6.852109861933586,0,1,0,0,1
1105821,Pearldrops,2A:EE:52:C6:EA:AA,-91,9,1788,100,8787072.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,0,2A:EE:52,Unknown,0,232,1,local_admin_bssid,10,0,2,7.9461902548511425,1,0,0,0,1
145046,Tapo_Cam_A6EA,DE:62:79:27:A6:EA,-94,1,4078,100,803115520389.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,1,,1,20,1,0,DE:62:79,Unknown,0,161,0,legitimate,13,0,2,5536932.996814826,0,0,1,0,0
129232,ilan_4g_EXT,24:2F:D0:F8:06:86,-79,6,92,100,5494719.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,24:2F:D0,Unknown,0,217,1,channel_shift,11,0,0,42.51792498819961,0,0,0,1,1
458989,MartinRouterKing,DE:62:79:A7:31:A5,-82,8,1939,100,212331.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,DE:62:79,Unknown,0,391,1,local_admin_bssid,16,0,2,0.4626048497788623,1,0,0,0,1
1166787,suresh4G,CA:78:C9:FE:B1:3C,-79,5,676,100,11280796054.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228,0,legitimate,8,0,2,9668.248262752102,1,0,0,0,0
331697,,EE:26:91:AA:D3:9C,-87,6,79,100,1048784.0,WEP,1,0,1,0,,0,0,,0,0,0,0,EE:26:91,Unknown,0,334,1,evil_twin_full_oui,0,1,2,3.1618641053006047,0,1,0,1,1
925378,Jocelyn_Home_EXT,30:DE:4B:A6:BB:47,-86,11,1388,100,2972404.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,30:DE:4B,Unknown,0,273,1,channel_shift,16,0,0,3.2120936394709627,0,0,0,0,1
22425,Charleshome_4g,BD:7C:CD:D0:B1:81,-90,6,3772,100,674989.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,BD:7C:CD,Unknown,0,244,1,evil_twin_full_oui,14,0,0,30.098501739052885,0,0,0,0,1
63033,Elli4g,C0:68:CC:6D:12:DA,-90,40,3693,100,3357720.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,C0:68:CC,Unknown,0,356,1,channel_shift,6,0,0,53.268394834533744,1,0,0,0,1
1315327,J5G,A2:E5:32:B6:46:94,-82,1,3241,100,316057295195.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,1,IN,1,40,2,1,A2:E5:32,Unknown,0,223,0,legitimate,3,0,2,240287.81809176115,0,0,0,0,0
30571,JVACT5G,F2:A7:31:F9:68:16,-95,1,1661,100,2846312824.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237,0,legitimate,7,0,2,93101.95028130316,0,0,0,0,0
1119247,Pearldrops,28:EE:52:C6:EA:AA,-79,9,8,100,1392595.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,0,28:EE:52,Unknown,0,232,1,tsf_reset,10,0,0,1.2442238002658927,1,0,0,1,1
358351,GM_Jio,72:78:C9:FA:AA:FD,-88,7,2837,100,743913.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,72:78:C9,Unknown,0,226,1,security_downgrade,6,0,2,2.075928137697013,1,0,1,0,1
590045,,3C:52:A1:27:F9:82,-87,12,3072,100,2998587.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,3C:52:A1,Unknown,1,242,1,hidden_ssid,0,1,0,5.081954627266349,1,0,0,0,1
1159401,JioFiber_24GH_KRR,A8:88:1F:20:7B:EE,-82,1,3982,100,8720209.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290,1,security_downgrade,17,0,0,7.521298910990321,0,0,1,0,1
248180,dragino-2554e8,A8:40:41:25:54:59,-87,11,4006,100,9356136.0,WEP,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,DE,1,20,1,1,A8:40:41,Unknown,0,213,1,security_downgrade,14,0,0,37.698840765409116,0,1,0,0,1
723761,ACT-ai_103742862979,B0:19:21:74:6F:B8,-94,1,3916,100,35580518809.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,DE,1,40,2,1,B0:19:21,Unknown,0,369,0,legitimate,19,0,0,49160.52349943766,0,0,0,0,0
98425,Home Sweet_5G,9E:A2:F4:A9:D2:57,-65,10,1637,100,2315944.0,WEP,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9E:A2:F4,Unknown,0,243,1,security_downgrade,13,0,2,23.529799036839858,1,1,0,0,1
1342933,ACT103619873565_5g,EA:48:B8:F9:00:25,-94,1,2931,100,3378121.0,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,EA:48:B8,Unknown,0,248,1,channel_shift,18,0,2,2.515478050298823,0,0,0,0,1
696535,,EA:D3:62:19:9F:46,-68,8,4016,100,2896647.0,WEP,1,1,1,0,,0,0,,0,0,0,0,EA:D3:62,Unknown,0,298,1,evil_twin_last_octet,0,1,2,4.1586465021190575,1,1,0,0,1
341520,Charleshome_4g,60:A4:B7:D0:B1:81,-87,6,2444,100,18523238753.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,244,0,legitimate,14,0,0,54237.48101288061,0,0,0,0,0
996761,Reddington_EXT,7C:F1:7E:6E:47:2A,-86,1,1493,100,2088960526.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,7C:F1:7E,Unknown,0,238,0,legitimate,14,0,0,2095.746553339714,0,0,0,0,0
279498,Charleshome_5g,62:A4:B7:D1:B1:81,-82,6,1697,100,18065512911.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,62:A4:B7,Unknown,0,244,0,legitimate,14,0,2,64635.34005846175,0,0,0,0,0
1613613,SanD-JioFiber,BA:A9:15:4E:AF:EE,-83,11,3040,100,804569497997.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,BA:A9:15,Unknown,0,233,0,legitimate,13,0,2,498613.3598227333,0,0,0,0,0
783578,Santhanam G_1F,9C:53:22:3A:F5:19,-84,6,946,100,804654182827.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,4,,1,40,2,1,9C:53:22,Unknown,0,389,0,legitimate,14,0,0,1026896.0536550877,0,0,0,0,0
329551,Kushi,04:AB:08:36:36:BC,-74,11,2860,100,3330545.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,04:AB:08,Unknown,0,279,1,evil_twin_last_octet,5,0,0,10.106280647667136,0,0,0,0,1
1181452,Isha99_GF,10:27:F5:B7:CB:ED,-91,11,3685,100,24376525196.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,,1,40,2,1,10:27:F5,Unknown,0,259,0,legitimate,9,0,0,20632.66604426922,0,0,0,0,0
65629,JVACT1,A4:2B:B0:01:A6:0D,-97,11,2985,100,4476751.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260,1,evil_twin_last_octet,6,0,0,68.21196099344812,0,0,0,0,1
761605,ACT-ai_103781533200,8E:86:DD:5B:46:50,-90,9,720,100,758115.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,DE,1,20,2,1,8E:86:DD,Unknown,0,369,1,local_admin_bssid,19,0,2,0.9954162651029534,1,0,0,0,1
670318,suresh4G,CA:78:C9:FE:B1:FA,-83,7,3040,100,4491649.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228,1,evil_twin_last_octet,8,0,2,6.70076336788902,1,0,0,0,1
317023,KARTHIKA,D8:07:B6:EC:81:F6,-89,11,124,100,2548382.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,D8:07:B6,Unknown,0,262,1,security_downgrade,8,0,0,8.038451347532048,0,0,1,0,1
1468888,,9E:A2:F4:17:B6:B8,-79,4,3820,100,7289026.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,9E:A2:F4,Unknown,1,286,1,hidden_ssid,0,1,2,4.962271485456014,1,0,0,0,1
303612,ACTFIBERNET,1E:DC:28:92:C5:D3,-94,11,1784,100,2644306.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,1E:DC:28,Unknown,0,241,1,evil_twin_full_oui,11,0,2,8.709462374799498,0,0,0,0,1
702387,MGWiFi,E0:D3:62:19:9F:8A,-90,7,3739,100,171343565184.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,7,US,1,40,2,1,E0:D3:62,Unknown,0,275,0,legitimate,6,0,0,243944.323057911,1,0,0,0,0
1541372,,E6:D3:62:19:9C:0E,-91,7,3371,100,172096205184.0,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,298,0,legitimate,0,1,2,111651.23898238777,1,1,0,0,0
1215576,Isha99_FF,9E:A2:F4:FA:D3:9C,-91,5,1194,100,2668108.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,5,,1,40,2,1,9E:A2:F4,Unknown,0,384,1,local_admin_bssid,9,0,2,2.1949312960018164,1,0,0,0,1
1522647,Tenda_1B1850,14:44:D1:1B:18:51,-87,11,2594,100,8115119.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,14:44:D1,Unknown,0,292,1,evil_twin_full_oui,12,0,0,5.329609338468248,0,0,0,0,1
1257011,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:B3,-71,2,501,100,605069312417.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224,0,legitimate,18,0,0,481355.2395816428,1,0,0,0,0
97881,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-76,7,3680,100,2378957184.0,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263,0,legitimate,16,0,2,24304.337712756176,1,0,0,0,0
192858,Pearldrops,28:EE:52:C6:EA:E7,-83,4,294,100,1700264.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,0,28:EE:52,Unknown,0,232,1,channel_shift,10,0,0,8.816098807937404,1,0,0,0,1
1599663,GM_Jio,72:78:C9:FA:AA:97,-90,7,4054,100,6079085.0,WEP,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,72:78:C9,Unknown,0,226,1,security_downgrade,6,0,2,3.8002261724962243,1,1,0,0,1
145954,Coruscant,60:A4:B7:D0:84:11,-82,9,3584,100,675437.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,239,1,channel_shift,9,0,0,4.627707170018156,1,0,0,0,1
1535193,Priyanka_EXT,84:C6:7D:8D:25:50,-80,8,4087,100,1505313.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,7,,1,40,2,0,84:C6:7D,Unknown,0,234,1,evil_twin_full_oui,12,0,0,0.9805360104325577,1,0,0,0,1
129757,,FD:C2:97:1B:7F:E2,-84,5,153,100,4940896.0,WEP,1,1,1,0,,0,0,,0,0,0,0,FD:C2:97,Unknown,0,412,1,evil_twin_full_oui,0,1,0,38.07777555141109,1,1,0,0,1
891387,Home Sweet,9C:A2:F4:AD:D2:8F,-87,9,3836,100,189987533164.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9C:A2:F4,Unknown,0,240,0,legitimate,10,0,0,213136.7408625649,1,0,0,0,0
1198827,,9E:A2:F4:27:B6:B7,-93,12,2259,100,2806691.0,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:A2:F4,Unknown,0,334,1,channel_shift,0,1,2,2.3411957345006957,1,1,0,0,1
211232,babu_5G,CA:78:C9:FE:B1:87,-95,6,3098,100,7405754.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227,1,security_downgrade,7,0,2,35.05964503652365,0,0,1,0,1
1203147,Vaiskumar,D8:47:32:3A:06:01,-79,8,27,100,2631528.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,8,,1,40,2,1,D8:47:32,Unknown,0,239,1,tsf_reset,9,0,0,2.1872022394584874,1,0,0,1,1
832494,ACT103620300345,00:5F:67:F6:E5:A4,-90,6,369,100,341454131558.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,00:5F:67,Unknown,0,245,0,legitimate,15,0,0,410157.5763914498,0,0,0,0,0
207458,,9E:53:22:2A:F5:19,-88,4,2833,100,804078182794.0,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:53:22,Unknown,0,334,0,legitimate,0,1,2,3875841.4086349593,1,1,0,0,0
1400368,,04:AB:08:BD:E1:67,-79,2,1206,100,1124017.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,04:AB:08,Unknown,1,289,1,hidden_ssid,0,1,0,0.8026577280702444,1,0,0,0,1
48029,.,9C:A2:F4:D7:B6:BF,-92,3,998,100,699993907627.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,9C:A2:F4,Unknown,0,376,0,legitimate,1,0,0,14574097.597897148,1,0,0,0,0
135138,KURUPS,74:DA:88:E5:67:A1,-85,1,3471,100,803983155519.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,0,74:DA:88,Unknown,0,260,0,legitimate,6,0,0,5949305.200711859,0,0,0,0,0
1074106,Nest,48:55:5E:19:F2:7A,-82,11,2475,100,452067635624.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277,0,legitimate,4,0,0,420877.6552280173,0,0,0,0,0
1385174,ACT103620300345,00:5F:67:F6:E5:A4,-90,44,1670,100,6883280.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,00:5F:67,Unknown,0,245,1,channel_shift,15,0,0,4.969249372822929,1,0,0,0,1
856413,SAMIKSHA,54:AF:97:24:0F:1A,-98,11,3408,100,8917164.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,54:AF:97,Unknown,0,238,1,evil_twin_last_octet,8,0,0,10.412211850810472,0,0,0,0,1
1364636,,C2:07:1D:D4:36:89,-95,2,2284,100,805192400654.0,WEP,1,1,1,0,,0,0,,0,0,0,0,C2:07:1D,Unknown,0,431,0,legitimate,0,1,2,590041.4547267881,1,1,0,0,0
268322,Airtel_vid_2g,FC:AE:18:C8:D1:6A,-92,13,1274,100,6747162.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,12,IN,1,20,2,1,FC:AE:18,Unknown,0,349,1,evil_twin_full_oui,13,0,0,25.14567144821726,1,0,0,0,1
1107830,Villa41,3C:64:CF:8E:60:A0,-84,3,38,100,7613907.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,2,IN,1,40,2,1,3C:64:CF,Unknown,0,279,1,tsf_reset,7,0,0,6.872805509143543,1,0,0,1,1
103524,JioFiber-satz,C0:68:CC:6E:74:25,-65,6,1124,100,5907811.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245,1,evil_twin_last_octet,13,0,0,57.06651533446028,0,0,0,0,1
673563,ganesh_5g,56:AF:97:59:06:91,-87,7,39,100,1513008.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,239,1,tsf_reset,9,0,2,2.246272069172343,1,0,0,1,1
306632,ACT103722870556_5g,F2:A7:31:E9:CB:E4,-88,10,655,100,1924472.0,WEP,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F2:A7:31,Unknown,0,248,1,security_downgrade,18,0,2,6.2761411850648825,1,1,0,0,1
11238,Satz,10:27:F5:5C:C6:A3,-83,1,2187,100,803453850063.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254,0,legitimate,4,0,0,71488019.40234897,0,0,0,0,0
1289227,ilan_4g_EXT,24:2F:D0:F8:06:08,-91,1,3681,100,805164851606.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,24:2F:D0,Unknown,0,217,0,legitimate,11,0,0,624532.5509576274,0,0,0,0,0
1396057,Shibjen,48:55:5E:1F:AF:76,-91,11,2403,100,8647596.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,280,1,evil_twin_last_octet,7,0,0,6.194295652472891,0,0,0,0,1
1141534,,42:64:CF:3B:19:32,-86,8,2739,100,7442980.0,WEP,1,1,1,0,,0,0,,0,0,0,0,42:64:CF,Unknown,1,326,1,hidden_ssid,0,1,2,6.520150499108657,1,1,0,0,1
1232200,Charleshome_4g,60:A4:B7:D0:B1:62,-87,6,2358,100,4093767.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,244,1,evil_twin_last_octet,14,0,0,3.3223207901957554,0,0,0,0,1
236213,Aadhav_Aarhav,62:A3:99:84:AC:92,-92,4,3345,100,9106220.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,1,IN,1,40,2,1,62:A3:99,Unknown,0,233,1,channel_shift,13,0,2,38.550720956420875,1,0,0,0,1
655800,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-89,2,3849,100,285172326814.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290,0,legitimate,17,0,0,434845.82489810174,1,0,0,0,0
837131,,48:55:5E:1F:AF:FC,-94,12,43,100,1651204.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,1,280,1,hidden_ssid,0,1,0,1.9724535676571915,1,0,0,1,1
1380090,No_Internet4,FC:7A:58:3D:72:44,-91,36,1856,100,2979216.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,FC:7A:58,Unknown,0,285,1,channel_shift,12,0,0,2.158709824207244,1,0,0,0,1
874534,,FE:7A:58:12:70:7A,-93,6,15,100,4586146.0,WEP,1,0,1,0,,0,0,,0,0,0,0,FE:7A:58,Unknown,0,320,1,tsf_reset,0,1,2,5.244096577038083,0,1,0,1,1
85173,Home Sweet,9C:A2:F4:AD:D2:8F,-74,9,38,100,4409167.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9C:A2:F4,Unknown,0,240,1,tsf_reset,10,0,0,51.766583699250944,1,0,0,1,1
1209236,,9E:A2:F4:AA:D3:9C,-86,6,1461,100,30693277903112.0,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:A2:F4,Unknown,0,334,0,legitimate,0,1,2,25382350.93956933,0,1,0,0,0
1336554,ACT103619873565,E8:48:B8:FB:00:5C,-84,7,1710,100,3977708.0,Open,0,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,E8:48:B8,Unknown,0,245,1,security_downgrade,15,0,0,2.976090022483175,1,0,1,0,1
356707,,9A:BA:5F:41:AA:89,-94,1,62,100,733273.0,WEP,1,0,1,0,,0,0,,0,0,0,0,9A:BA:5F,Unknown,1,338,1,hidden_ssid,0,1,2,2.0556673806026216,0,1,0,1,1
624533,Vaiskumar_5G,DA:47:32:39:06:01,-78,7,1079,100,13687503269.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,8,,1,40,2,1,DA:47:32,Unknown,0,242,0,legitimate,12,0,2,21916.34605802086,1,0,0,0,0
50991,Satz,10:27:F5:5C:C6:A3,-77,3,2606,100,803493478800.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254,0,legitimate,4,0,0,15757245.818951992,1,0,0,0,0
1124006,Villa7,F6:C5:3E:D4:36:89,-78,2,521,100,2536385.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,2,US,1,40,2,1,F6:C5:3E,Unknown,0,408,1,evil_twin_full_oui,6,0,2,2.2565562314113703,1,0,0,0,1
